id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
29489,20353,16272,27979,79397,Cancelled,2023-03-16 10:25:06 UTC,,,,87.949996948242173
50189,34605,27710,5086,135330,Cancelled,2023-01-16 14:02:27 UTC,,,,87.949996948242173
105848,72951,58545,18888,285694,Processing,2023-02-06 00:29:24 UTC,,,,87.949996948242173
2430,1709,1387,20363,6562,Shipped,2023-02-27 10:16:30 UTC,2023-03-01 06:20:00 UTC,,,99.949996948242173
37130,25578,20533,8534,100055,Shipped,2023-03-27 01:31:59 UTC,2023-03-28 04:06:00 UTC,,,99.949996948242173
63644,43849,35073,1504,171618,Shipped,2023-03-29 10:31:26 UTC,2023-03-26 19:26:00 UTC,,,99.949996948242173
68290,47026,37669,17683,184194,Shipped,2023-01-02 08:29:45 UTC,2023-01-05 05:34:00 UTC,,,99.949996948242173
68468,47149,37763,20338,184673,Shipped,2023-03-24 21:05:22 UTC,2023-03-25 03:09:00 UTC,,,99.949996948242173
99739,68763,55210,28816,269223,Shipped,2023-01-20 06:05:30 UTC,2023-01-21 15:08:00 UTC,,,99.949996948242173
128570,88630,71221,19635,347180,Shipped,2023-04-02 04:43:19 UTC,2023-04-01 21:39:00 UTC,,,99.949996948242173
156907,108110,86686,24014,423927,Shipped,2023-03-13 01:48:13 UTC,2023-03-09 05:48:00 UTC,,,99.949996948242173
171471,118168,94716,20338,463282,Shipped,2023-01-06 09:25:33 UTC,2023-01-02 16:05:00 UTC,,,99.949996948242173
27271,18824,15117,24430,73444,Complete,2023-02-25 08:13:03 UTC,2023-02-26 14:39:00 UTC,2023-03-01 23:07:00 UTC,,99.949996948242173
35769,24627,19793,8536,96381,Complete,2023-01-05 03:29:35 UTC,2023-01-07 09:59:00 UTC,2023-01-10 14:04:00 UTC,,99.949996948242173
64184,44222,35383,20946,173108,Complete,2023-04-07 15:01:38.346596 UTC,2023-04-04 20:20:24.346596 UTC,2023-04-05 19:24:24.346596 UTC,,99.949996948242173
111271,76693,61529,23827,300419,Complete,2023-03-16 07:13:53 UTC,2023-03-18 18:04:00 UTC,2023-03-23 01:44:00 UTC,,99.949996948242173
135574,93468,75143,1097,366120,Complete,2023-03-30 07:00:25 UTC,2023-03-29 14:51:00 UTC,2023-03-30 18:44:00 UTC,,99.949996948242173
163713,112801,90453,20946,442311,Complete,2023-02-03 09:01:13 UTC,2023-02-04 23:29:00 UTC,2023-02-08 04:17:00 UTC,,99.949996948242173
6777,4738,3834,18238,18258,Returned,2023-03-21 10:18:51 UTC,2023-03-20 04:18:00 UTC,2023-03-23 04:09:00 UTC,2023-03-23 16:04:00 UTC,99.949996948242173
10661,7414,5986,17553,28675,Returned,2023-04-03 14:50:04.009806 UTC,2023-04-03 01:03:00.009806 UTC,2023-04-03 04:08:00.009806 UTC,2023-04-05 07:22:00.009806 UTC,99.949996948242173
94636,65258,52446,17553,255429,Returned,2023-01-03 11:11:36 UTC,2023-01-04 08:33:00 UTC,2023-01-08 10:50:00 UTC,2023-01-10 04:20:00 UTC,99.949996948242173
104276,71858,57686,24194,281463,Returned,2023-02-23 06:15:59 UTC,2023-02-23 18:35:00 UTC,2023-02-25 05:41:00 UTC,2023-02-27 18:08:00 UTC,99.949996948242173
130372,89894,72226,20336,352074,Returned,2023-02-11 19:03:48 UTC,2023-02-08 03:56:00 UTC,2023-02-12 21:05:00 UTC,2023-02-12 23:53:00 UTC,99.949996948242173
131310,90546,72756,8536,354615,Returned,2023-01-13 14:46:20 UTC,2023-01-10 04:48:00 UTC,2023-01-13 14:00:00 UTC,2023-01-14 09:13:00 UTC,99.949996948242173
32853,22629,18151,19953,88511,Cancelled,2023-04-01 14:13:28.95059 UTC,,,,99.949996948242173
34525,23770,19105,20223,93041,Cancelled,2023-04-06 12:11:47.285691 UTC,,,,99.949996948242173
93348,64355,51715,8823,251960,Cancelled,2023-03-07 12:39:33 UTC,,,,99.949996948242173
109571,75517,60576,20223,295846,Cancelled,2023-01-21 13:07:13 UTC,,,,99.949996948242173
157371,108419,86912,19953,425204,Cancelled,2023-01-29 01:19:37 UTC,,,,99.949996948242173
21713,14977,11998,13774,58470,Processing,2023-04-04 08:07:48.924626 UTC,,,,99.949996948242173
24936,17229,13836,24194,67163,Processing,2023-03-20 00:53:01 UTC,,,,99.949996948242173
34363,23657,19000,28585,92608,Processing,2023-03-12 07:27:26 UTC,,,,99.949996948242173
59242,40834,32665,28816,159742,Processing,2023-01-08 06:21:42 UTC,,,,99.949996948242173
15214,10554,8491,27813,40878,Shipped,2023-03-05 23:08:44 UTC,2023-03-06 08:30:00 UTC,,,38.189998626708977
113961,78528,63045,27813,307699,Complete,2023-04-02 13:07:28.9466 UTC,2023-04-02 20:19:40.9466 UTC,2023-04-03 02:26:40.9466 UTC,,38.189998626708977
60727,41861,33474,27813,163761,Returned,2023-02-25 22:50:02 UTC,2023-02-28 04:37:00 UTC,2023-03-03 02:24:00 UTC,2023-03-04 15:04:00 UTC,38.189998626708977
65380,45039,36062,27813,176336,Cancelled,2023-03-14 12:37:01 UTC,,,,38.189998626708977
147730,101842,81665,21383,399054,Shipped,2023-01-31 15:31:02 UTC,2023-01-31 23:45:00 UTC,,,58.189998626708977
61892,42656,34122,22030,166917,Shipped,2023-02-24 21:25:57 UTC,2023-02-24 09:47:00 UTC,,,19.219999313354489
110828,76387,61266,22030,299258,Processing,2023-03-12 09:06:08 UTC,,,,19.219999313354489
38140,26296,21108,19746,102798,Shipped,2023-02-04 19:09:56 UTC,2023-02-04 04:16:00 UTC,,,21.219999313354489
147113,101402,81325,19746,397384,Shipped,2023-01-09 05:53:44 UTC,2023-01-08 21:33:00 UTC,,,21.219999313354489
143047,98632,79123,19746,386429,Complete,2023-03-22 07:06:46 UTC,2023-03-23 19:16:00 UTC,2023-03-25 03:35:00 UTC,,21.219999313354489
27822,19206,15419,19746,74907,Returned,2023-01-17 01:13:50 UTC,2023-01-18 08:01:00 UTC,2023-01-18 23:19:00 UTC,2023-01-20 16:23:00 UTC,21.219999313354489
79593,54800,43905,2310,214771,Complete,2023-03-16 21:52:44 UTC,2023-03-17 10:41:00 UTC,2023-03-20 01:39:00 UTC,,22.219999313354489
76808,52854,42389,7520,207230,Processing,2023-03-06 05:09:46 UTC,,,,22.219999313354489
58085,40035,32050,2653,156582,Processing,2023-03-22 07:14:57 UTC,,,,23.219999313354489
7640,5341,4307,26538,20577,Complete,2023-01-01 02:12:01 UTC,2023-01-02 07:28:00 UTC,2023-01-04 17:54:00 UTC,,26.219999313354489
93609,64540,51866,26538,252648,Complete,2023-03-14 08:15:00 UTC,2023-03-16 17:48:00 UTC,2023-03-17 07:32:00 UTC,,26.219999313354489
76929,52937,42456,7913,207564,Cancelled,2023-02-13 07:08:31 UTC,,,,27.219999313354489
71735,49386,39601,2445,193505,Processing,2023-01-10 15:17:33 UTC,,,,27.219999313354489
119682,82456,66238,9712,323123,Complete,2023-02-21 01:50:25 UTC,2023-02-19 20:08:00 UTC,2023-02-21 14:57:00 UTC,,31.219999313354489
170614,117581,94263,6694,460969,Complete,2023-03-21 09:50:47 UTC,2023-03-23 11:00:00 UTC,2023-03-27 14:23:00 UTC,,38.439998626708977
144990,99949,80142,6694,391670,Returned,2023-02-22 01:18:28 UTC,2023-02-22 16:25:00 UTC,2023-02-25 23:42:00 UTC,2023-02-26 10:40:00 UTC,38.439998626708977
159601,109971,88184,6694,431214,Processing,2023-03-08 23:14:17 UTC,,,,38.439998626708977
10909,7589,6135,14948,29351,Processing,2023-03-08 16:17:26 UTC,,,,46.439998626708977
58895,40602,32480,23640,158796,Shipped,2023-02-11 11:15:14 UTC,2023-02-14 02:04:00 UTC,,,54.439998626708977
12841,8934,7180,23640,34507,Complete,2023-01-02 14:56:17 UTC,2023-01-03 04:36:00 UTC,2023-01-05 00:07:00 UTC,,54.439998626708977
19020,13137,10561,23640,51209,Cancelled,2023-01-10 07:08:47 UTC,,,,54.439998626708977
33426,23023,18475,6771,90055,Complete,2023-02-01 01:41:31 UTC,2023-01-31 19:04:00 UTC,2023-02-01 17:40:00 UTC,,56.439998626708977
115641,79700,63976,27582,312221,Complete,2023-01-09 06:15:05 UTC,2023-01-06 21:31:00 UTC,2023-01-07 23:02:00 UTC,,46.689998626708977
156489,107827,86455,27582,422796,Returned,2023-03-26 11:07:58 UTC,2023-03-23 14:07:00 UTC,2023-03-25 16:44:00 UTC,2023-03-27 16:37:00 UTC,46.689998626708977
79983,55068,44129,27349,215849,Complete,2023-03-30 02:19:11 UTC,2023-03-29 17:37:00 UTC,2023-04-01 03:16:00 UTC,,52.689998626708977
65427,45071,36086,27349,176463,Cancelled,2023-02-18 14:29:54 UTC,,,,52.689998626708977
145828,100513,80609,20510,393916,Shipped,2023-03-25 11:31:47 UTC,2023-03-28 04:50:00 UTC,,,22.469999313354489
106479,73372,58871,20510,287409,Complete,2023-01-31 04:07:41 UTC,2023-01-31 15:03:00 UTC,2023-02-03 07:46:00 UTC,,22.469999313354489
26455,18272,14672,21544,71262,Shipped,2023-02-17 16:27:11 UTC,2023-02-20 09:54:00 UTC,,,24.469999313354489
108226,74591,59874,21544,292165,Shipped,2023-02-27 12:42:35 UTC,2023-02-28 04:06:00 UTC,,,24.469999313354489
62886,43331,34657,21544,169591,Complete,2023-01-27 05:16:46 UTC,2023-01-28 00:58:00 UTC,2023-01-29 08:19:00 UTC,,24.469999313354489
128086,88296,70943,25732,345885,Complete,2023-03-31 16:27:48.06768 UTC,2023-04-01 11:49:06.06768 UTC,2023-04-02 21:05:06.06768 UTC,,24.469999313354489
180327,124215,99521,21544,487133,Processing,2023-04-02 12:22:45.545335 UTC,,,,24.469999313354489
64507,44451,35557,4474,173973,Shipped,2023-03-07 06:08:08 UTC,2023-03-10 05:25:00 UTC,,,27.469999313354489
177498,122317,98051,4474,479508,Shipped,2023-01-05 02:24:39 UTC,2023-01-04 22:23:00 UTC,,,27.469999313354489
80755,55603,44584,4474,217943,Complete,2023-02-02 00:29:16 UTC,2023-01-29 09:05:00 UTC,2023-01-30 01:58:00 UTC,,27.469999313354489
162215,111777,89653,4474,438270,Complete,2023-03-19 05:11:58 UTC,2023-03-21 08:26:00 UTC,2023-03-24 16:12:00 UTC,,27.469999313354489
17985,12442,10009,4474,48387,Cancelled,2023-03-21 01:35:05 UTC,,,,27.469999313354489
57588,39680,31775,1146,155249,Complete,2023-01-15 16:12:09 UTC,2023-01-16 21:07:00 UTC,2023-01-20 20:14:00 UTC,,29.469999313354489
6441,4512,3656,1146,17343,Returned,2023-04-04 01:07:45.040544 UTC,2023-04-01 15:42:58.040544 UTC,2023-04-03 19:10:58.040544 UTC,2023-04-04 09:03:58.040544 UTC,29.469999313354489
152536,105108,84282,1146,412016,Processing,2023-01-05 07:06:27 UTC,,,,29.469999313354489
75221,51760,41492,22822,202914,Shipped,2023-03-04 06:20:46 UTC,2023-03-03 02:06:00 UTC,,,38.939998626708977
169821,117037,93827,22822,458857,Shipped,2023-03-20 16:07:03 UTC,2023-03-22 05:51:00 UTC,,,38.939998626708977
70194,48332,38716,7460,189358,Cancelled,2023-01-05 06:38:34 UTC,,,,38.939998626708977
154815,106678,85499,22822,418204,Processing,2023-03-22 13:35:30 UTC,,,,38.939998626708977
35706,24579,19750,18912,96207,Returned,2023-01-26 02:37:05 UTC,2023-01-24 04:04:00 UTC,2023-01-25 07:42:00 UTC,2023-01-28 05:39:00 UTC,42.939998626708977
46882,32324,25911,3207,126353,Shipped,2023-01-09 03:28:25 UTC,2023-01-07 13:43:00 UTC,,,44.939998626708977
175362,120882,96924,21928,473787,Shipped,2023-02-24 23:42:49 UTC,2023-02-24 20:54:00 UTC,,,44.939998626708977
37433,25803,20711,21928,100877,Complete,2023-04-01 08:42:22 UTC,2023-04-01 23:36:00 UTC,2023-04-04 23:19:00 UTC,,44.939998626708977
115519,79611,63911,19836,311905,Complete,2023-03-26 09:56:37 UTC,2023-03-28 03:29:00 UTC,2023-03-28 13:49:00 UTC,,44.939998626708977
73081,50297,40322,2440,197124,Complete,2023-03-24 11:40:11 UTC,2023-03-26 08:31:00 UTC,2023-03-30 13:29:00 UTC,,46.939998626708977
90851,62634,50262,2440,245217,Processing,2023-04-01 03:45:01.990612 UTC,,,,46.939998626708977
124344,85712,68849,2440,335771,Processing,2023-03-11 23:44:35 UTC,,,,46.939998626708977
88754,61160,49030,1831,239555,Shipped,2023-04-01 16:48:39.643567 UTC,2023-04-01 18:03:24.643567 UTC,,,50.939998626708977
1085,766,591,1831,2917,Complete,2023-03-24 09:52:27 UTC,2023-03-25 04:09:00 UTC,2023-03-30 04:04:00 UTC,,50.939998626708977
64817,44654,35740,1831,174814,Complete,2023-02-23 04:13:11 UTC,2023-02-23 22:23:00 UTC,2023-02-24 06:34:00 UTC,,50.939998626708977
9720,6790,5502,1121,26150,Shipped,2023-04-01 02:18:27.088602 UTC,2023-04-01 03:54:47.088602 UTC,,,60.939998626708977
166963,115047,92291,1121,451058,Shipped,2023-03-11 23:04:25 UTC,2023-03-09 03:49:00 UTC,,,60.939998626708977
83365,57397,46018,13597,224949,Shipped,2023-01-27 16:34:23 UTC,2023-01-29 05:18:00 UTC,,,121.87999725341795
34102,23471,18860,28303,91896,Complete,2023-02-10 10:09:06 UTC,2023-02-08 06:59:00 UTC,2023-02-11 20:25:00 UTC,,121.87999725341795
67700,46628,37339,13597,182579,Cancelled,2023-03-17 11:29:41 UTC,,,,121.87999725341795
106037,73077,58645,13597,286202,Cancelled,2023-02-21 01:33:11 UTC,,,,121.87999725341795
1783,1261,1008,19534,4773,Shipped,2023-04-01 02:59:37 UTC,2023-04-01 21:39:00 UTC,,,118.12999725341795
20540,14194,11391,19534,55302,Complete,2023-03-29 08:50:47.480779 UTC,2023-04-01 04:55:25.480779 UTC,2023-04-02 00:22:25.480779 UTC,,118.12999725341795
48136,33191,26608,9918,129758,Shipped,2023-03-28 14:06:29 UTC,2023-03-27 03:55:00 UTC,,,37.189998626708977
148660,102476,82174,9918,401544,Processing,2023-03-27 02:38:24 UTC,,,,37.189998626708977
15055,10447,8403,8796,40453,Shipped,2023-03-19 06:52:04 UTC,2023-03-18 17:56:00 UTC,,,47.189998626708977
131049,90359,72603,8796,353886,Shipped,2023-04-04 12:03:01.746992 UTC,2023-04-04 06:26:48.746992 UTC,,,47.189998626708977
15657,10860,8710,8796,42095,Complete,2023-03-31 02:55:18 UTC,2023-04-01 19:58:00 UTC,2023-04-04 00:02:00 UTC,,47.189998626708977
11981,8350,6727,8796,32211,Returned,2023-04-03 12:40:22.268363 UTC,2023-04-05 01:52:19.268363 UTC,2023-04-08 05:52:19.268363 UTC,2023-04-09 18:31:19.268363 UTC,47.189998626708977
143394,98871,79311,18259,387374,Shipped,2023-01-09 14:12:47 UTC,2023-01-10 16:37:00 UTC,,,51.189998626708977
41434,28567,22892,472,111653,Complete,2023-04-01 06:23:19 UTC,2023-04-03 01:12:00 UTC,2023-04-03 17:34:00 UTC,,51.189998626708977
95718,66021,53056,18243,258343,Complete,2023-02-14 12:22:53 UTC,2023-02-15 19:58:00 UTC,2023-02-17 17:55:00 UTC,,51.189998626708977
162370,111879,89735,21663,438682,Complete,2023-02-21 09:51:53 UTC,2023-02-19 08:06:00 UTC,2023-02-21 04:25:00 UTC,,51.189998626708977
43626,30072,24102,18243,117520,Returned,2023-03-18 11:23:40 UTC,2023-03-20 14:02:00 UTC,2023-03-25 11:43:00 UTC,2023-03-25 22:52:00 UTC,51.189998626708977
1991,1402,1132,21663,5343,Cancelled,2023-03-15 05:50:39 UTC,,,,51.189998626708977
35789,24645,19811,18259,96437,Cancelled,2023-01-09 05:42:01 UTC,,,,51.189998626708977
126845,87432,70243,21663,342598,Cancelled,2023-03-23 01:51:17 UTC,,,,51.189998626708977
103483,71321,57281,18259,279351,Processing,2023-03-31 15:37:42.856016 UTC,,,,51.189998626708977
79750,54908,44001,22125,215192,Shipped,2023-04-01 23:36:12.523802 UTC,2023-04-01 17:25:12.523802 UTC,,,53.189998626708977
142523,98270,78813,22125,385015,Returned,2023-04-02 11:07:22.762378 UTC,2023-04-02 11:34:30.762378 UTC,2023-04-06 08:21:30.762378 UTC,2023-04-08 16:27:30.762378 UTC,53.189998626708977
126387,87116,69976,22125,341335,Cancelled,2023-03-02 17:01:56 UTC,,,,53.189998626708977
142717,98406,78919,2018,385529,Shipped,2023-01-24 08:04:48 UTC,2023-01-22 16:31:00 UTC,,,57.189998626708977
48188,33230,26640,2018,129893,Complete,2023-01-23 00:35:49 UTC,2023-01-23 11:07:00 UTC,2023-01-25 21:19:00 UTC,,57.189998626708977
14390,9994,8043,7231,38679,Shipped,2023-01-26 14:31:48 UTC,2023-01-26 15:19:00 UTC,,,59.189998626708977
57620,39704,31790,7231,155331,Shipped,2023-03-29 02:24:57 UTC,2023-03-29 06:30:00 UTC,,,59.189998626708977
66478,45783,36630,981,179299,Shipped,2023-01-06 03:25:41 UTC,2023-01-04 17:11:00 UTC,,,59.189998626708977
83695,57617,46192,7231,225846,Shipped,2023-04-03 12:00:49.115462 UTC,2023-03-30 20:13:10.115462 UTC,,,59.189998626708977
87987,60628,48612,981,237469,Shipped,2023-02-11 13:26:52 UTC,2023-02-09 05:45:00 UTC,,,59.189998626708977
115107,79347,63718,4916,310796,Complete,2023-03-01 11:52:09 UTC,2023-03-04 03:02:00 UTC,2023-03-04 18:08:00 UTC,,59.189998626708977
129336,89168,71678,981,349284,Complete,2023-01-25 03:54:36 UTC,2023-01-25 00:23:00 UTC,2023-01-28 14:25:00 UTC,,59.189998626708977
14515,10071,8103,7231,38999,Cancelled,2023-03-12 04:11:01 UTC,,,,59.189998626708977
43128,29718,23814,5019,116171,Cancelled,2023-03-21 02:09:23 UTC,,,,59.189998626708977
161374,111179,89155,981,435992,Processing,2023-01-26 22:33:47 UTC,,,,59.189998626708977
39576,27308,21909,27136,106684,Shipped,2023-03-29 17:36:04 UTC,2023-03-31 01:10:00 UTC,,,122.37999725341795
77033,53009,42509,27136,207845,Shipped,2023-01-27 03:18:13 UTC,2023-01-27 14:38:00 UTC,,,122.37999725341795
170231,117325,94059,27136,459951,Complete,2023-01-10 02:05:22 UTC,2023-01-11 18:13:00 UTC,2023-01-13 02:03:00 UTC,,122.37999725341795
164566,113384,90924,4499,444615,Shipped,2023-02-25 07:04:09 UTC,2023-02-23 03:43:00 UTC,,,110.62999725341795
142164,98018,78641,21126,384042,Shipped,2023-02-21 07:37:00 UTC,2023-02-23 13:55:00 UTC,,,126.62999725341795
142891,98533,79038,21126,386016,Complete,2023-02-22 08:23:00 UTC,2023-02-20 01:00:00 UTC,2023-02-21 16:28:00 UTC,,126.62999725341795
36542,25158,20197,11496,98453,Shipped,2023-02-25 13:52:25 UTC,2023-02-27 09:36:00 UTC,,,18.719999313354489
149080,102780,82420,11496,402679,Complete,2023-01-28 07:32:47 UTC,2023-01-30 21:53:00 UTC,2023-02-03 20:43:00 UTC,,18.719999313354489
102079,70358,56528,11677,275554,Shipped,2023-04-05 15:28:07 UTC,2023-04-03 08:07:00 UTC,,,24.719999313354489
153346,105669,84746,11677,414233,Returned,2023-01-17 13:05:54 UTC,2023-01-19 02:04:00 UTC,2023-01-19 09:54:00 UTC,2023-01-19 22:02:00 UTC,24.719999313354489
48584,33503,26859,11677,130959,Cancelled,2023-04-01 15:22:11.153738 UTC,,,,24.719999313354489
147727,101841,81663,13394,399046,Shipped,2023-01-30 12:42:40 UTC,2023-02-01 18:17:00 UTC,,,26.719999313354489
114796,79130,63534,27496,309953,Complete,2023-03-17 00:34:24 UTC,2023-03-19 21:05:00 UTC,2023-03-23 10:21:00 UTC,,31.719999313354489
87897,60569,48562,27461,237213,Cancelled,2023-04-01 05:34:48 UTC,,,,31.719999313354489
33809,23272,18681,17230,91099,Processing,2023-02-14 00:37:21 UTC,,,,39.439998626708977
93243,64281,51650,17230,251677,Processing,2023-02-12 01:16:26 UTC,,,,39.439998626708977
14751,10230,8225,26772,39630,Complete,2023-03-21 07:20:41 UTC,2023-03-22 12:53:00 UTC,2023-03-25 06:08:00 UTC,,43.439998626708977
180763,124527,99751,26772,488302,Processing,2023-03-12 15:59:24 UTC,,,,43.439998626708977
157995,108855,87280,1464,426908,Shipped,2023-01-28 15:44:41 UTC,2023-01-29 19:17:00 UTC,,,55.439998626708977
157966,108835,87256,1464,426839,Complete,2023-03-29 16:25:42 UTC,2023-03-28 09:58:00 UTC,2023-03-31 18:07:00 UTC,,55.439998626708977
137826,95009,76335,26612,372216,Returned,2023-02-24 13:59:28 UTC,2023-02-23 17:09:00 UTC,2023-02-25 18:49:00 UTC,2023-02-26 07:23:00 UTC,61.439998626708977
50725,34966,27986,5486,136772,Cancelled,2023-03-11 11:26:23 UTC,,,,61.439998626708977
55695,38411,30732,5486,150108,Cancelled,2023-02-08 23:16:19 UTC,,,,61.439998626708977
4172,2930,2366,26612,11276,Processing,2023-01-04 23:43:07 UTC,,,,61.439998626708977
59916,41310,33038,26612,161573,Processing,2023-01-11 23:24:28 UTC,,,,61.439998626708977
138712,95623,76782,5486,374653,Processing,2023-01-13 11:52:37 UTC,,,,61.439998626708977
55435,38224,30593,20435,149424,Shipped,2023-02-07 23:43:21 UTC,2023-02-09 07:26:00 UTC,,,103.12999725341795
111104,76572,61427,20526,299991,Shipped,2023-03-23 02:16:40 UTC,2023-03-24 16:58:00 UTC,,,103.12999725341795
90664,62498,50156,20221,244710,Complete,2023-03-27 14:01:40 UTC,2023-03-26 05:31:00 UTC,2023-03-27 14:32:00 UTC,,103.12999725341795
152376,105003,84205,20524,411597,Complete,2023-01-20 04:10:38 UTC,2023-01-18 20:26:00 UTC,2023-01-20 18:22:00 UTC,,103.12999725341795
159229,109699,87968,20221,430223,Complete,2023-01-04 09:04:56 UTC,2023-01-05 11:51:00 UTC,2023-01-07 18:56:00 UTC,,103.12999725341795
167298,115273,92461,20524,451978,Processing,2023-01-08 09:31:39 UTC,,,,103.12999725341795
33674,23179,18606,1507,90739,Complete,2023-03-07 22:06:24 UTC,2023-03-08 21:56:00 UTC,2023-03-10 17:07:00 UTC,,111.12999725341795
22443,15480,12399,485,60463,Shipped,2023-03-20 03:46:59 UTC,2023-03-21 03:54:00 UTC,,,43.689998626708977
78048,53711,43050,1448,210607,Shipped,2023-03-18 12:25:58 UTC,2023-03-21 13:08:00 UTC,,,43.689998626708977
9197,6413,5177,485,24759,Complete,2023-02-18 02:00:03 UTC,2023-02-19 01:29:00 UTC,2023-02-20 15:03:00 UTC,,43.689998626708977
109292,75328,60428,485,295095,Complete,2023-03-21 06:30:15 UTC,2023-03-22 23:57:00 UTC,2023-03-25 11:41:00 UTC,,43.689998626708977
156766,108012,86605,485,423523,Complete,2023-03-29 04:54:21.430276 UTC,2023-03-31 02:00:56.430276 UTC,2023-04-01 09:49:56.430276 UTC,,43.689998626708977
44568,30741,24647,485,120054,Cancelled,2023-03-21 06:59:57 UTC,,,,43.689998626708977
86955,59888,48028,1448,234709,Processing,2023-03-19 12:35:22 UTC,,,,43.689998626708977
21323,14707,11778,27841,57399,Shipped,2023-04-02 02:31:01.593645 UTC,2023-03-31 17:55:36.593645 UTC,,,53.689998626708977
64535,44467,35568,27841,174053,Shipped,2023-02-01 22:31:56 UTC,2023-02-04 05:16:00 UTC,,,53.689998626708977
172921,119145,95502,27841,467177,Complete,2023-03-09 11:55:38 UTC,2023-03-10 21:57:00 UTC,2023-03-15 19:31:00 UTC,,53.689998626708977
16107,11153,8943,27841,43312,Cancelled,2023-01-13 00:17:06 UTC,,,,53.689998626708977
175350,120874,96919,13902,473756,Shipped,2023-01-09 17:38:48 UTC,2023-01-10 21:18:00 UTC,,,119.37999725341795
7991,5584,4502,27483,21528,Shipped,2023-01-07 08:55:51 UTC,2023-01-10 06:01:00 UTC,,,18.969999313354489
18180,12571,10113,27593,48930,Shipped,2023-03-24 09:51:44 UTC,2023-03-24 04:38:00 UTC,,,18.969999313354489
85618,58961,47299,12257,231075,Shipped,2023-03-11 05:37:31 UTC,2023-03-12 11:07:00 UTC,,,18.969999313354489
115294,79468,63811,6176,311293,Shipped,2023-01-12 10:54:03 UTC,2023-01-12 01:48:00 UTC,,,18.969999313354489
172437,118820,95225,12257,465865,Shipped,2023-03-06 10:07:31 UTC,2023-03-08 21:25:00 UTC,,,18.969999313354489
10552,7338,5922,12239,28389,Complete,2023-01-01 04:00:39 UTC,2023-01-03 15:25:00 UTC,2023-01-08 07:20:00 UTC,,18.969999313354489
86589,59635,47822,636,233704,Complete,2023-03-17 15:24:55 UTC,2023-03-17 23:31:00 UTC,2023-03-21 13:47:00 UTC,,18.969999313354489
109402,75411,60491,22602,295388,Complete,2023-04-03 06:58:11.98605 UTC,2023-04-02 17:06:32.98605 UTC,2023-04-07 15:22:32.98605 UTC,,18.969999313354489
16781,11612,9303,12257,45118,Cancelled,2023-01-05 04:05:14 UTC,,,,18.969999313354489
51572,35560,28456,15870,139036,Cancelled,2023-03-30 00:06:11.408657 UTC,,,,18.969999313354489
82562,56841,45589,636,222804,Processing,2023-04-01 17:51:58.203231 UTC,,,,18.969999313354489
99610,68675,55146,12239,268881,Processing,2023-03-12 23:07:23 UTC,,,,18.969999313354489
120405,82966,66649,22602,325116,Processing,2023-02-12 14:16:20 UTC,,,,18.969999313354489
131664,90794,72961,27593,355567,Processing,2023-01-06 14:02:57 UTC,,,,18.969999313354489
3769,2642,2139,7427,10205,Shipped,2023-03-20 11:43:23 UTC,2023-03-22 12:57:00 UTC,,,19.969999313354489
84808,58404,46835,27694,228894,Shipped,2023-02-14 05:31:51 UTC,2023-02-16 19:55:00 UTC,,,19.969999313354489
143952,99264,79619,414,388861,Shipped,2023-01-11 01:37:03 UTC,2023-01-11 18:42:00 UTC,,,19.969999313354489
12328,8602,6914,27625,33151,Complete,2023-02-13 11:39:17 UTC,2023-02-11 00:05:00 UTC,2023-02-11 18:28:00 UTC,,19.969999313354489
54794,37774,30227,27600,147708,Complete,2023-03-25 03:05:20 UTC,2023-03-25 14:27:00 UTC,2023-03-28 04:33:00 UTC,,19.969999313354489
62169,42833,34270,11870,167651,Complete,2023-03-12 09:03:43 UTC,2023-03-14 12:43:00 UTC,2023-03-16 12:30:00 UTC,,19.969999313354489
113960,78527,63045,28299,307696,Complete,2023-04-02 16:09:10.9466 UTC,2023-04-05 14:15:40.9466 UTC,2023-04-10 04:30:40.9466 UTC,,19.969999313354489
131370,90591,72785,11870,354779,Complete,2023-03-09 17:24:59 UTC,2023-03-08 23:52:00 UTC,2023-03-13 15:17:00 UTC,,19.969999313354489
145271,100148,80312,27694,392429,Complete,2023-03-22 12:32:37 UTC,2023-03-20 09:21:00 UTC,2023-03-23 00:22:00 UTC,,19.969999313354489
147953,102005,81790,863,399664,Complete,2023-03-22 02:16:15 UTC,2023-03-19 07:17:00 UTC,2023-03-19 20:19:00 UTC,,19.969999313354489
160056,110283,88437,27625,432440,Complete,2023-02-26 23:42:08 UTC,2023-02-25 10:19:00 UTC,2023-02-27 06:24:00 UTC,,19.969999313354489
161822,111510,89414,1235,437205,Complete,2023-03-17 11:05:00 UTC,2023-03-15 15:33:00 UTC,2023-03-19 03:16:00 UTC,,19.969999313354489
168783,116315,93280,863,456021,Complete,2023-01-20 06:35:52 UTC,2023-01-18 23:50:00 UTC,2023-01-20 03:34:00 UTC,,19.969999313354489
175968,121298,97237,7847,475400,Complete,2023-01-02 03:12:19 UTC,2023-01-02 11:10:00 UTC,2023-01-07 01:37:00 UTC,,19.969999313354489
88282,60840,48765,1235,238249,Returned,2023-03-02 15:05:04 UTC,2023-03-03 06:52:00 UTC,2023-03-07 15:35:00 UTC,2023-03-09 23:31:00 UTC,19.969999313354489
